PersonId,LastName,UsedFirstName,PersonRoleId,StartDate,EndDate,PartyEn,OrganizationTypeEn,OrganizationLongEn
713,Duncan,John,70943,1993-10-25,1997-06-01,Reform Party of Canada,Constituency,North Island--Powell River
713,Duncan,John,71958,1997-06-02,2006-01-22,Reform Party of Canada,Constituency,Vancouver Island North
713,Duncan,John,71958,1997-06-02,2006-01-22,Canadian Reform Conservative Alliance,Constituency,Vancouver Island North
713,Duncan,John,71958,1997-06-02,2006-01-22,Conservative Party of Canada,Constituency,Vancouver Island North
713,Duncan,John,132197,2008-10-14,2015-10-18,Conservative Party of Canada,Constituency,Vancouver Island North
17275,Duncan,Kirsty,132092,2008-10-14,,Liberal Party of Canada,Constituency,Etobicoke North
17249,Duncan,Linda Francis,132011,2008-10-14,2015-10-18,New Democratic Party,Constituency,Edmonton--Strathcona
17249,Duncan,Linda Francis,317337,2015-10-19,,New Democratic Party,Constituency,Edmonton Strathcona
2364,Duncan,Matthew Robert,119573,1921-12-06,1926-09-13,Conservative (1867-1942),Constituency,Grey North
4867,Dundas,Joseph Rutherford,57102,1882-06-20,1887-02-21,Conservative (1867-1942),Constituency,Victoria South
10899,Dunkin,Christopher,38409,1867-09-20,1869-11-15,Conservative (1867-1942),Constituency,Brome
10899,Dunkin,Christopher,46197,1869-11-29,1871-10-24,Conservative (1867-1942),Constituency,Brome
13007,Dunning,Charles Avery,59390,1926-03-16,1926-10-04,Liberal Party of Canada,Constituency,Regina
13007,Dunning,Charles Avery,90946,1926-11-02,1930-07-27,Liberal Party of Canada,Constituency,Regina
13007,Dunning,Charles Avery,97125,1935-12-30,1940-03-25,Liberal Party of Canada,Constituency,Queen's
11705,Duplain,Claude,101207,2000-11-27,2004-06-27,Liberal Party of Canada,Constituency,Portneuf
8141,Dupont,Flavien,90522,1882-09-02,1898-03-12,Conservative (1867-1942),Constituency,Bagot
14642,Dupont,Raymond,99241,1972-10-30,1979-05-21,Liberal Party of Canada,Constituency,Sainte-Marie
14642,Dupont,Raymond,24749,1979-05-22,1984-09-03,Liberal Party of Canada,Constituency,Chambly
9642,Dupras,Maurice,28263,1970-11-16,1984-09-03,Liberal Party of Canada,Constituency,Labelle
4427,Dupré,Hercule,46098,1896-06-23,1900-11-07,Liberal Party of Canada,Constituency,St. Mary
8729,Dupré,Maurice,97668,1930-07-28,1930-08-06,Conservative (1867-1942),Constituency,Quebec West
8729,Dupré,Maurice,97176,1930-08-25,1935-10-14,Conservative (1867-1942),Constituency,Quebec West
3448,Dupuis,Hector,99814,1950-10-16,1953-08-09,Liberal Party of Canada,Constituency,St. Mary
3448,Dupuis,Hector,27170,1953-08-10,1958-03-30,Liberal Party of Canada,Constituency,Sainte-Marie
11481,Dupuis,Vincent,36417,1929-07-22,1935-10-13,Liberal Party of Canada,Constituency,Laprairie--Napierville
11481,Dupuis,Vincent,82018,1935-10-14,1945-04-17,Liberal Party of Canada,Constituency,Chambly--Rouville
6916,Dupuis,Yvon,42997,1958-03-31,1965-11-07,Liberal Party of Canada,Constituency,Saint-Jean--Iberville--Napierville
629,Dupuy,Michel,113823,1993-10-25,1997-06-01,Liberal Party of Canada,Constituency,Laval West
7748,Duquet,Gérard,101634,1965-11-08,1968-06-24,Liberal Party of Canada,Constituency,Quebec East
7748,Duquet,Gérard,53564,1968-06-25,1984-09-03,Liberal Party of Canada,Constituency,Québec-Est
12175,Duranleau,Alfred,42427,1930-07-28,1930-08-06,Conservative (1867-1942),Constituency,Chambly--Verchères
12175,Duranleau,Alfred,5216,1930-08-25,1935-07-19,Conservative (1867-1942),Constituency,Chambly--Verchères
5507,Durante,Richard John Joseph,4799,1968-06-25,1969-02-14,Liberal Party of Canada,Constituency,Comox--Alberni
14344,Durocher,Eugène,35876,1939-12-18,1944-05-10,Liberal Party of Canada,Constituency,St. James
2417,Dussault,Joseph-Étienne,88191,1925-10-29,1930-07-28,Liberal Party of Canada,Constituency,Lévis
2417,Dussault,Joseph-Étienne,13778,1935-10-14,1940-03-25,Liberal Party of Canada,Constituency,Lévis
17944,Dusseault,Pierre-Luc,162808,2011-05-02,,New Democratic Party,Constituency,Sherbrooke
18501,Duvall,Scott,265712,2015-10-19,,New Democratic Party,Constituency,Hamilton Mountain
11661,Dyer,Eugène Alphonse,32396,1891-03-05,1891-12-10,Conservative (1867-1942),Constituency,Brome
11661,Dyer,Eugène Alphonse,77614,1892-03-10,1896-06-22,Conservative (1867-1942),Constituency,Brome
5221,Dykstra,Richard,70110,2006-01-23,2015-10-18,Conservative Party of Canada,Constituency,St. Catharines
155,Dyment,Albert Edward,80293,1896-06-23,1904-11-02,Liberal Party of Canada,Constituency,Algoma
155,Dyment,Albert Edward,15942,1904-11-03,1908-10-25,Liberal Party of Canada,Constituency,Algoma East
14480,Dymond,Alfred Hutchinson,114723,1874-01-22,1875-05-29,Liberal Party of Canada,Constituency,York North
14480,Dymond,Alfred Hutchinson,79537,1875-06-29,1878-09-16,Liberal Party of Canada,Constituency,York North
18491,Dzerowicz,Julie,265676,2015-10-19,,Liberal Party of Canada,Constituency,Davenport
8602,Déchêne,Alphonse Arthur Miville,93591,1896-06-23,1901-05-12,Liberal Party of Canada,Constituency,L'Islet
16825,Déchêne,Joseph Bruno Aimé Miville,2828,1917-12-17,1925-10-28,Liberal Party of Canada,Constituency,Montmagny
16825,Déchêne,Joseph Bruno Aimé Miville,2828,1917-12-17,1925-10-28,Opposition,Constituency,Montmagny
2513,Earle,Gordon S.,69865,1997-06-02,2000-11-26,New Democratic Party,Constituency,Halifax West
1620,Earle,Thomas,54167,1889-10-28,1904-11-02,Conservative (1867-1942),Constituency,Victoria
843,Easter,Wayne,35137,1993-10-25,,Liberal Party of Canada,Constituency,Malpeque
6562,Ecrément,Arthur,11150,1908-10-26,1911-09-20,Liberal Party of Canada,Constituency,Berthier
8068,Edgar,James David,20675,1872-10-12,1874-01-21,Liberal Party of Canada,Constituency,Monck
8068,Edgar,James David,65629,1884-08-22,1899-07-31,Liberal Party of Canada,Constituency,Ontario West
13425,Edmonston,Philip,77250,1990-02-13,1993-10-24,New Democratic Party,Constituency,Chambly
3368,Edwards,Alexander McKay,5516,1925-10-29,1938-06-03,Conservative (1867-1942),Constituency,Waterloo South
8295,Edwards,Gordon Cameron,81234,1926-09-14,1930-07-27,Liberal Party of Canada,Constituency,Ottawa (City of)
6605,Edwards,James (Jim) Stewart,56082,1984-09-04,1988-11-20,Progressive Conservative Party,Constituency,Edmonton South
6605,Edwards,James (Jim) Stewart,60134,1988-11-21,1993-10-24,Progressive Conservative Party,Constituency,Edmonton Southwest
11039,Edwards,John Wesley,49547,1908-10-26,1921-12-05,Unionist,Constituency,Frontenac
11039,Edwards,John Wesley,49547,1908-10-26,1921-12-05,Conservative (1867-1942),Constituency,Frontenac
11039,Edwards,John Wesley,45626,1925-10-29,1929-04-18,Conservative (1867-1942),Constituency,Frontenac--Addington
6256,Edwards,Manley Justin,32227,1940-03-26,1945-06-10,Liberal Party of Canada,Constituency,Calgary West
15237,Edwards,William Cameron,46771,1887-02-22,1888-01-09,Liberal Party of Canada,Constituency,Russell
15237,Edwards,William Cameron,57345,1888-05-07,1903-03-16,Liberal Party of Canada,Constituency,Russell
16952,Efford,Ruben John,27640,2002-05-13,2004-06-27,Liberal Party of Canada,Constituency,Bonavista--Trinity--Conception
16952,Efford,Ruben John,13051,2004-06-28,2006-01-22,Liberal Party of Canada,Constituency,Avalon
7329,Eggleton,Art,99383,1993-10-25,2004-06-27,Liberal Party of Canada,Constituency,York Centre
18319,Eglinski,Jim,257314,2014-11-17,,Conservative Party of Canada,Constituency,Yellowhead
18548,Ehsassi,Ali,265859,2015-10-19,,Liberal Party of Canada,Constituency,Willowdale
13976,Eisenhauer,James Daniel,111394,1887-02-22,1891-03-04,Liberal Party of Canada,Constituency,Lunenburg
18572,El-Khoury,Fayçal,265939,2015-10-19,,Liberal Party of Canada,Constituency,Laval--Les Îles
13003,Elderkin,Angus Alexander,37008,1949-06-27,1950-03-06,Liberal Party of Canada,Constituency,Annapolis--Kings
12949,Elkin,Stanley Edward,1724,1917-12-17,1921-12-05,Unionist,Constituency,St. John--Albert
9139,Elley,Reed,85626,1997-06-02,2004-06-27,Reform Party of Canada,Constituency,Nanaimo--Cowichan
9139,Elley,Reed,85626,1997-06-02,2004-06-27,Conservative Party of Canada,Constituency,Nanaimo--Cowichan
9139,Elley,Reed,85626,1997-06-02,2004-06-27,Canadian Reform Conservative Alliance,Constituency,Nanaimo--Cowichan
13388,Elliott,George Adam,29851,1911-09-21,1917-12-16,Conservative (1867-1942),Constituency,Middlesex North
6953,Elliott,John Campbell,76365,1925-10-29,1926-03-07,Liberal Party of Canada,Constituency,Middlesex West
6953,Elliott,John Campbell,66648,1926-03-29,1926-10-24,Liberal Party of Canada,Constituency,Middlesex West
6953,Elliott,John Campbell,84088,1926-11-02,1940-01-28,Liberal Party of Canada,Constituency,Middlesex West
4550,Elliott,Nelson,19311,1979-05-22,1980-02-17,Progressive Conservative Party,Constituency,London--Middlesex
12787,Elliott,Otto Buchanan,42292,1935-10-14,1939-10-20,Social Credit Party of Canada,Constituency,Kindersley
6879,Elliott,Preston,80070,1921-12-06,1925-10-28,Progressive,Constituency,Dundas
9248,Elliott,William,63742,1921-12-06,1925-10-28,Progressive,Constituency,Waterloo South
9695,Elliott,William,98836,1878-09-17,1882-06-19,Conservative (1867-1942),Constituency,Peel
2566,Ellis,Alfred Claude,7285,1953-08-10,1958-03-30,Co-operative Commonwealth Federation,Constituency,Regina City
5431,Ellis,John Raymond,13680,1972-10-30,1979-05-21,Progressive Conservative Party,Constituency,Hastings
5431,Ellis,John Raymond,41888,1979-05-22,1988-11-20,Progressive Conservative Party,Constituency,Prince Edward--Hastings
16757,Ellis,John Valentine,19907,1887-02-22,1891-03-04,Liberal Party of Canada,Constituency,St. John (City of )
16757,Ellis,John Valentine,111459,1896-06-23,1900-09-02,Liberal Party of Canada,Constituency,St. John (City of )
18482,Ellis,Neil R.,265649,2015-10-19,,Liberal Party of Canada,Constituency,Bay of Quinte
7605,Elson,Peter,68962,1904-11-03,1913-06-11,Conservative (1867-1942),Constituency,Middlesex East
15327,Elzinga,Peter,29069,1974-07-08,1986-04-16,Progressive Conservative Party,Constituency,Pembina
4815,Embury,Alexander Thomas,103499,1925-10-29,1935-10-13,Conservative (1867-1942),Constituency,Hastings--Peterborough
17044,Emerson,David,2088,2004-06-28,2008-10-13,Conservative Party of Canada,Constituency,Vancouver Kingsway
17044,Emerson,David,2088,2004-06-28,2008-10-13,Liberal Party of Canada,Constituency,Vancouver Kingsway
3687,Emmerson,Henry Read,34634,1935-10-14,1949-06-24,Liberal Party of Canada,Constituency,Westmorland
349,Emmerson,Henry Robert,28604,1900-11-07,1904-01-14,Liberal Party of Canada,Constituency,Westmorland
349,Emmerson,Henry Robert,120469,1904-01-30,1914-07-09,Liberal Party of Canada,Constituency,Westmorland
15125,Enfield,Frank A.,11157,1953-08-10,1957-06-09,Liberal Party of Canada,Constituency,York--Scarborough
2461,English,John Richard,5765,1993-10-25,1997-06-01,Liberal Party of Canada,Constituency,Kitchener
14012,English,Roland Léo,87116,1957-06-10,1963-04-07,Progressive Conservative Party,Constituency,Gaspé
9133,Enns,Siegfried John,28929,1962-06-18,1968-06-24,Progressive Conservative Party,Constituency,Portage--Neepawa
10790,Epp,Abram Ernest,33710,1984-09-04,1988-11-20,New Democratic Party,Constituency,Thunder Bay--Nipigon
5602,Epp,Arthur Jacob (Jake),68548,1972-10-30,1993-09-01,Progressive Conservative Party,Constituency,Provencher
8996,Epp,Ken,104619,1993-10-25,2004-06-27,Conservative Party of Canada,Constituency,Elk Island
8996,Epp,Ken,104619,1993-10-25,2004-06-27,Canadian Reform Conservative Alliance,Constituency,Elk Island
8996,Epp,Ken,104619,1993-10-25,2004-06-27,Reform Party of Canada,Constituency,Elk Island
8996,Epp,Ken,46303,2004-06-28,2008-10-13,Conservative Party of Canada,Constituency,Edmonton--Sherwood Park
10683,Erb,Dilman Kinsey,50406,1896-06-23,1904-11-02,Liberal Party of Canada,Constituency,Perth South
14338,Ernst,William Gordon,94875,1926-09-14,1935-10-13,Conservative (1867-1942),Constituency,Queens--Lunenburg
16974,Erola,Judith A.,9802,1980-02-18,1984-09-03,Liberal Party of Canada,Constituency,Nickel Belt
18483,Erskine-Smith,Nathaniel,265652,2015-10-19,,Liberal Party of Canada,Constituency,Beaches--East York
2698,Esling,William Kemble,12710,1925-10-29,1945-06-10,National Government,Constituency,Kootenay West
2698,Esling,William Kemble,12710,1925-10-29,1945-06-10,Conservative (1867-1942),Constituency,Kootenay West
4366,Eudes,Raymond Pierre,27185,1940-03-26,1965-11-07,Liberal Party of Canada,Constituency,Hochelaga
6133,Euler,William Daum,2335,1917-12-17,1926-10-04,Liberal Party of Canada,Constituency,Waterloo North
6133,Euler,William Daum,2335,1917-12-17,1926-10-04,Opposition,Constituency,Waterloo North
6133,Euler,William Daum,78819,1926-11-02,1940-05-08,Liberal Party of Canada,Constituency,Waterloo North
17038,Evans,Charles Robert,80239,1935-10-14,1945-06-10,Liberal Party of Canada,Constituency,Maple Creek
13767,Evans,John,27885,1921-12-06,1925-10-28,Progressive,Constituency,Saskatoon
13767,Evans,John,84477,1925-10-29,1930-07-27,Progressive,Constituency,Rosetown
9916,Evans,John Leslie,18298,1979-05-22,1984-09-03,Liberal Party of Canada,Constituency,Ottawa Centre
7493,Everett,Charles Arthur,45196,1885-10-20,1887-02-21,Conservative (1867-1942),Constituency,St. John (City and County of)
7159,Eyking,Mark,120574,2000-11-27,,Liberal Party of Canada,Constituency,Sydney--Victoria
18452,Eyolfson,Doug,265553,2015-10-19,,Liberal Party of Canada,Constituency,Charleswood--St. James--Assiniboia--Headingley
13432,Eyre,Karl Arliss,104964,1949-06-27,1957-06-09,Liberal Party of Canada,Constituency,Timmins
5349,Factor,Samuel,671,1930-07-28,1935-10-13,Liberal Party of Canada,Constituency,Toronto West Centre
5349,Factor,Samuel,51059,1935-10-14,1945-06-10,Liberal Party of Canada,Constituency,Spadina
11024,Fafard,Joseph-Fernand,108959,1917-12-17,1935-10-13,Liberal Party of Canada,Constituency,L'Islet
11024,Fafard,Joseph-Fernand,108959,1917-12-17,1935-10-13,Opposition,Constituency,L'Islet
11024,Fafard,Joseph-Fernand,85345,1935-10-14,1940-01-28,Liberal Party of Canada,Constituency,Montmagny--l'Islet
12124,Faille,Meili,78691,2004-06-28,2011-05-01,Bloc Québécois,Constituency,Vaudreuil--Soulanges
6789,Fair,Robert,32147,1935-10-14,1953-08-09,Social Credit Party of Canada,Constituency,Battle River
6789,Fair,Robert,46484,1953-08-10,1954-11-01,Social Credit Party of Canada,Constituency,Battle River--Camrose
16867,Fairbairn,Charles,16963,1890-12-18,1891-12-22,Liberal-Conservative,Constituency,Victoria South
16867,Fairbairn,Charles,318467,1892-02-11,1896-04-24,Liberal-Conservative,Constituency,Victoria South
14831,Fairbank,John Henry,86749,1882-06-20,1887-02-21,Liberal Party of Canada,Constituency,Lambton East
1419,Fairclough,Ellen Louks,5430,1950-05-15,1963-04-07,Progressive Conservative Party,Constituency,Hamilton West
6227,Fairey,Francis Thrower,90938,1953-08-10,1957-06-09,Liberal Party of Canada,Constituency,Victoria
4846,Fairfield,George Clark,17810,1957-06-10,1962-06-17,Progressive Conservative Party,Constituency,Portage--Neepawa
12772,Fairweather,Robert Gordon Lee,102559,1962-06-18,1968-06-24,Progressive Conservative Party,Constituency,Royal
12772,Fairweather,Robert Gordon Lee,6734,1968-06-25,1977-08-31,Progressive Conservative Party,Constituency,Fundy--Royal
20005,Falk,Rosemarie Ashley,309477,2017-12-11,,Conservative Party of Canada,Constituency,Battlefords--Lloydminster
18213,Falk,Ted,215685,2013-11-25,,Conservative Party of Canada,Constituency,Provencher
15846,Fane,Frank John William,52344,1958-03-31,1968-06-24,Progressive Conservative Party,Constituency,Vegreville
15526,Fansher,Burt Wendell,103323,1921-12-06,1925-10-28,Progressive,Constituency,Lambton East
15526,Fansher,Burt Wendell,6083,1926-09-14,1930-07-27,Progressive,Constituency,Lambton East
12184,Fansher,William Russell,114174,1925-10-29,1930-07-27,Progressive,Constituency,Last Mountain
17820,Fantino,Julian,153402,2010-11-29,2015-10-18,Conservative Party of Canada,Constituency,Vaughan
630,Faour,Alphonsus,96109,1978-10-16,1979-05-21,New Democratic Party,Constituency,Humber--Port au Port--St. Barbe
630,Faour,Alphonsus,48702,1979-05-22,1980-02-17,New Democratic Party,Constituency,Humber--Port au Port--St. Barbe
6321,Farquhar,Thomas,76739,1935-10-14,1948-09-09,Liberal Party of Canada,Constituency,Algoma East
11051,Farquharson,Donald,111732,1902-01-15,1903-06-26,Liberal Party of Canada,Constituency,West Queen's
1193,Farrah,Georges,5653,2000-11-27,2004-06-27,Liberal Party of Canada,Constituency,Bonaventure--Gaspé--Îles-de-la-Madeleine--Pabok
13279,Farrow,Thomas,32047,1872-10-12,1882-06-19,Liberal-Conservative,Constituency,Huron North
13279,Farrow,Thomas,74372,1882-06-20,1887-02-21,Conservative (1867-1942),Constituency,Huron East
11432,Fast,Edward,91073,2006-01-23,,Conservative Party of Canada,Constituency,Abbotsford
1153,Faulkner,James Hugh,68489,1965-11-08,1979-05-21,Liberal Party of Canada,Constituency,Peterborough
83,Fauteux,Gaspard,114091,1942-02-09,1949-06-26,Liberal Party of Canada,Constituency,St. Mary
83,Fauteux,Gaspard,85394,1949-06-27,1950-08-28,Liberal Party of Canada,Constituency,St. Mary
12458,Fauvel,William LeBoutillier,24399,1891-03-05,1897-02-08,Liberal Party of Canada,Constituency,Bonaventure
493,Favreau,Guy,90720,1963-04-08,1967-04-03,Liberal Party of Canada,Constituency,Papineau
13245,Fawcett,Norman Edward,18002,1965-11-08,1968-06-24,New Democratic Party,Constituency,Nickel Belt
4988,Featherston,Joseph,78629,1891-03-05,1900-11-06,Liberal Party of Canada,Constituency,Peel
3071,Fee,Douglas,31673,1988-11-21,1993-10-24,Progressive Conservative Party,Constituency,Red Deer
10557,Feltham,Louise,201,1988-11-21,1993-10-24,Progressive Conservative Party,Constituency,Wild Rose
327,Fennell,Thomas Scott,60901,1979-05-22,1988-11-20,Progressive Conservative Party,Constituency,Ontario
18565,Fergus,Greg,265918,2015-10-19,,Liberal Party of Canada,Constituency,Hull--Aylmer
12512,Ferguson,Charles Frederick,110410,1874-01-22,1874-11-10,Liberal-Conservative,Constituency,Leeds North and Grenville North
12512,Ferguson,Charles Frederick,22957,1874-12-16,1896-06-22,Liberal-Conservative,Constituency,Leeds North and Grenville North
7234,Ferguson,Eric W.,8641,1979-05-22,1980-02-17,Progressive Conservative Party,Constituency,Saint John
4999,Ferguson,John,119597,1887-08-02,1900-11-06,Independent Conservative,Constituency,Renfrew South
15640,Ferguson,John,56569,1882-06-20,1891-03-04,Conservative (1867-1942),Constituency,Welland
568,Ferguson,Julian Harcourt,61758,1945-06-11,1957-06-09,Progressive Conservative Party,Constituency,Simcoe North
4465,Ferguson,Ralph,72458,1980-02-18,1984-09-03,Liberal Party of Canada,Constituency,Lambton--Middlesex
4465,Ferguson,Ralph,73090,1988-11-21,1993-10-24,Liberal Party of Canada,Constituency,Lambton--Middlesex
465,Ferguson,Rork Scott,44157,1935-10-14,1940-03-25,Liberal Party of Canada,Constituency,Hastings--Peterborough
7999,Ferguson,Thomas Roberts,105865,1867-09-20,1872-10-11,Conservative (1867-1942),Constituency,Cardwell
9159,Ferland,Charles-Édouard,122259,1928-12-17,1935-10-13,Liberal Party of Canada,Constituency,Joliette
9159,Ferland,Charles-Édouard,68885,1935-10-14,1945-04-17,Liberal Party of Canada,Constituency,Joliette--l'Assomption--Montcalm
